Country,Arts,Biology,Biomedical Research,Chemistry,Clinical Medicine,Earth and Space,Engineering and Technology,Health,Humanities,Mathematics,Physics,Professional Fields,Psychology,Social Sciences
Afghanistan,0.0,2.506753586329981,0.8519453431676327,0.275130673877633,1.5237699931945707,0.8207803248360314,0.0,0.0,0.0,4.140271802594531,0.0,0.0,0.0,1.8200849461762967
Albania,0.0,0.0,0.0,1.3649060774398194,0.6479423743383163,9.772415742578996,0.0,0.0,6.97884581020383,4.107925929136759,0.0,0.0,0.0,0.0
Algeria,0.0,1.3391247413153777,0.9343297176909232,1.5375532834433678,0.9253847246011823,0.8243049398559913,0.36403661044132246,0.3567950825015887,1.2065842023297042,2.1737223447212166,1.2103553423444924,0.0,0.15775583704279256,1.007616124021184
Angola,0.0,2.961467027571233,0.5032421329408816,0.0,0.9215180435033831,0.0,4.941086248596756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antarctica,0.0,4.038364128506227,4.117435633152668,0.0,0.0,2.3690704830494536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,0.13375259411105458,0.9261178640400926,1.2516172919096429,1.17415999929408,1.3719839040569743,0.7383602479412595,0.5899341978182218,0.046194331219653634,0.31006647987019603,0.3531835664832729,0.8543147716319874,0.09658381115540092,0.42764173764787505,0.6642244919430554
Australia,0.38459460895004827,1.986561963299965,0.8425723244652247,0.759133183662776,0.9473107003683109,1.4179490751641963,0.7107552676810055,1.0504090189953361,1.1685986211516388,1.0626074114713102,0.6078411284217651,0.665302331625245,1.2354437776562806,1.6647069575565818
Austria,0.3824984323282657,0.6748010953509586,0.5575583088902272,0.8681444614610905,1.747331922399178,0.5677218093434232,0.7676019333880005,0.5629433915058127,0.5981147996003243,1.2390208660472213,0.7580049688684908,0.2800164302137572,0.41019325029443876,0.8182739154381776
Bahamas,0.0,3.7758704601533224,0.0,0.0,0.829366239153045,0.0,0.0,0.0,8.932922637060905,0.0,0.0,4.33945413039747,2.408880924410113,0.0
Bahrain,0.0,0.0,0.6759968949952142,0.7822745279655088,1.1862825560024894,1.1668556110542085,3.1342711278412256,10.842082041125565,3.333180088455561,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.5321405578673233,2.921549986072685,0.7958650356288993,0.6963260248620934,0.747470245634468,0.35603259975240537,0.41722377467742855,1.0337972140848577,0.1695040873228565,0.2494360293754243,0.7452548208004814,0.7822495275630335,0.1599815790451885,4.71509497470071
Barbados,0.0,3.721714739267823,0.29189124789267035,0.11259375590481006,0.7831913554479609,1.231611293013894,0.3184373522189102,0.0,2.878492793897176,0.0,0.04095729688368314,1.398320342770398,0.5174824757057169,5.213927552580218
Belgium,0.1421044362631818,0.9736938679049305,1.0743763573340024,1.0494935667078649,1.2960434031912351,0.6644785076534488,0.5846533643944567,0.20844475680289531,0.656664197206462,1.0122840783058857,0.9859114030689481,0.3318121002954092,0.4637338889333368,1.0042254635293835
Belize,0.0,9.915626208385824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8745126164263115,0.0,0.0
Benin,0.0,1.514386548189834,0.34311963609605567,0.7941271723286224,0.31415387846706244,5.922676207623634,0.0,0.0,3.383682817068524,0.0,1.2999287522287173,3.287465250301113,0.0,2.626713501868064
Bermuda,0.0,4.615273289721403,1.5881537442160278,0.0,0.610356106736007,1.8952563864395628,0.0,0.0,0.0,0.0,0.2971265719379926,0.0,2.5027334279585585,0.9005874863547648
Bhutan,0.0,0.0,0.0,0.0,3.4556926631376865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolivia,0.0,3.161322677584207,1.029616621699685,0.3018088847816457,1.251046915752115,1.8946869838899352,0.22267175523194044,0.0,0.0,0.0,0.21479970368808624,0.9777949820634231,0.7237136621331272,0.6944593305224267
Botswana,9.154729189368659,3.649468344640283,0.09856755596230543,0.0,1.1957674285938893,1.049196612188387,0.45701015356988484,0.0,0.0,0.0,0.12447631142124822,0.47219305009765705,0.0,4.904722926230247
Brazil,0.3263736168571336,1.464571031956427,1.3097641362134689,0.9905931094751965,0.8910619862639445,0.8548495204920209,0.47433575436285624,0.645456984646231,0.4743203264230133,1.263398266949966,1.4059497784692407,0.1690421213496426,1.0468107233415824,0.7402016460075086
Brunei,0.0,7.7255661588814775,0.0,0.0,1.0517325496506003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgaria,0.13638407499085875,0.34007348866024073,3.5625245283971263,1.497637937946063,0.358184200600813,0.31486461799041926,0.6813475472950679,0.0,0.6878438075609058,0.7841931610533227,1.0399676677422727,0.07034573172242836,0.09371934045223775,0.1377067952514656
Burkina Faso,0.0,2.33207754829407,0.4113867307881446,0.0,2.2514239123258966,0.0,0.0,0.0,0.4466312441449071,0.5257969923630933,0.1143899171988872,0.0,0.0,1.3868585003696592
Burma,4.520099230578602,2.684958881202333,2.2021912817272526,0.0,1.2778822051575232,0.5040343371719308,0.23891966663719064,0.0,0.0,0.0,0.0,0.0,0.7765215966323182,0.5588494763357337
Burundi,14.917014406081208,4.253170731086347,0.12045689352308342,0.0,0.9190671976430006,0.0,0.0,0.0,0.0,0.0,1.2169545765545442,0.5770550705315785,0.0,3.688576406878559
Cameroon,0.0,3.534875808427575,0.48054519599987083,0.5702326642044646,1.119707063811229,0.7591863762038065,0.5597907381340737,1.5675863115136228,1.80721082698416,0.8510161614094282,0.06171435595388818,0.0,0.0,1.932907432319831
Canada,0.9843599307794659,1.4787039295919062,0.867860547880956,0.7227153919456882,0.8263101054100946,1.4703006610866807,1.0444911976024303,1.029216717162018,1.9123065089980806,1.1827143059871164,0.7503529773630887,1.1451613017644293,1.5756572760728613,1.3968963415960685
Central African Republic,0.0,3.556613434648235,1.5330497193390822,0.13646691557113988,1.2332761873652294,1.8998621127735607,0.0,0.0,0.0,0.0,0.2978486292209526,0.0,0.0,0.0
Chad,0.0,5.076800618693542,0.0,0.2495828255889956,1.3822770652550747,0.0,0.0,6.918280921480121,0.0,0.0,0.0,0.0,0.0,1.6510770583170686
Chile,0.19578073420271824,1.1282367259743185,1.5847013557064167,0.6994347846735745,1.479166123326073,1.9625246438822603,0.3184128037466202,0.28087095471015705,0.16310201708022523,0.3614343174477954,0.21135846320335816,0.24468719548952444,0.5058001246472582,0.6344674468402351
China,0.35266807742311573,1.5581597957049125,1.2933158293429845,0.8212832183543795,0.5350827782449333,3.319512809483463,0.7455120503907627,0.5351653205033037,1.0601734630853907,2.110456930110355,1.447467482505848,0.12960600017804802,0.049226061471446744,0.3624471488964453
Colombia,0.4657331254677399,3.70818350398245,0.8107692415890133,0.12766233501775187,0.9841808244631716,0.6760655156751043,0.24207047407378612,0.4624464475050059,0.3708778968324446,0.4220624263753347,0.5572640273878189,0.8407739778422931,2.640320441556697,1.1804235593195038
Congo,4.2802178088267215,1.163885469474348,0.3072296293900378,0.48885524955109505,1.823486177353688,0.21212678317903133,0.15082680856522462,0.7391325770812099,1.8935953900973634,0.0,0.3200882763933148,0.662309848961763,1.2255193958130413,2.6812362485490877
