Country,Arts,Biology,Biomedical Research,Chemistry,Clinical Medicine,Earth and Space,Engineering and Technology,Health,Humanities,Mathematics,Physics,Professional Fields,Psychology,Social Sciences
Afghanistan,0.0,0.0,0.0,0.0,2.2157285110996825,0.0,0.0,0.0,0.0,0.0,0.0,19.068612741738068,0.0,0.0
Albania,0.0,1.667220395549585,0.5086947049555958,1.7138346996814124,0.5387172004405059,4.458987591258871,1.1190378515119848,0.0,0.5804077061415327,1.4125452615159653,0.12786505684245214,0.2637065987775988,0.0,2.1545520404363008
Algeria,0.0,0.855195158088657,0.1733754443034437,1.5871118147706949,0.20202933183370986,1.0411263774879416,2.4699635460813423,0.02840319127492279,0.08463610266415074,2.476050141140314,2.353637629545272,0.19227086865997206,0.07669088562931546,0.11220738565080532
Andorra,0.0,1.8858523357160946,0.5200796065170339,0.0,2.024693390885298,2.623486978904117,0.7790296974029051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angola,0.0,2.6953866654921796,0.6920683402624083,0.5473437497612932,0.8290757800707833,2.29597627075638,2.13089666881032,0.43248340168013616,0.0,0.0,0.0,0.0,0.2919349341222818,2.152753453878732
Antarctica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46498529760748,0.0,0.0,0.0,0.0,0.0,0.0
Antigua & Barbuda,0.0,0.0,0.0,0.0,3.481859088870929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,0.3581429393943736,2.39021177598346,1.07853428564395,1.171070405512246,0.8184516252976899,1.4075424333151603,0.6258686779667577,0.1735374765817812,0.5416354033545503,0.7971481448055661,1.1656778573808326,0.15527613930686437,0.27778280450619663,0.4439911405747937
Armenia,0.0,0.27798301227474914,0.6997383319149671,1.5370221171927616,0.2662687752158098,1.8049181904415417,0.5648763583998923,0.06210193601354516,0.0,1.562197220388526,3.7522731717032487,0.04203891410375607,0.016768018868284027,0.24140960371042677
Australia,0.8841511646490384,1.9366685421697107,0.921241546727236,0.5853641732845698,1.0216897036660229,1.3611691700073443,0.7984880809027061,2.1002686809942146,1.1687279629979195,0.8952713900119093,0.5210266159795577,1.2612667909605504,1.5341313798240814,1.538186672792116
Austria,1.3808849648407595,0.8364907506542933,0.9326296446344284,0.7979395092166436,1.4612662756481778,0.8232506454895248,0.7552116047052594,0.3075033366275683,0.7302565325629741,1.1511119198503157,0.8313970988916115,0.397402059234523,0.47943586117022136,0.8271846704847495
Azerbaijan,0.0,0.0846080586539355,0.3665582744060232,2.422526186812754,0.17378954131517788,0.8591326050323587,1.3284294655613857,0.12974828451962683,0.0,3.0521559527355047,3.004525340078928,0.07904792675314581,0.0,0.0
Bahamas,0.0,2.1663985209604326,0.3837625541603246,0.0,0.6669664960053969,1.5809441000158229,1.8682291590776892,1.8885723215319417,5.627585976051057,1.711990515488219,0.0,2.556877762596515,5.099296149907398,0.0
Bahrain,0.0,0.44942404085683224,0.28822064027684574,0.5343854592697894,0.9437986164922814,0.99496154589674,2.8866090865826566,1.1018330583618612,0.703554160594355,1.9500605395959094,0.6357644099014376,1.598289209317664,0.21250266322823377,1.3033568595424248
Bangladesh,0.25241912449542114,2.8650091564830857,0.4939081096620039,0.9227775793970648,0.7670896693137321,1.113208932312094,1.3255816652169445,2.7351409905799033,0.0,0.5548205145682205,0.8930980855495181,0.3699478097711339,0.10084616166886533,1.6568164685274858
Barbados,0.0,2.955288942467913,0.4613917523948908,0.8150733912362883,0.7707283985656802,0.28171453099032445,0.7855700541663968,1.6628639560409002,1.6516726722447734,1.1305394379787401,0.8540767459882859,2.626514815860803,0.7483109217991115,2.759054729646437
Belgium,0.5355151547265146,1.083675878565534,1.0401558432753448,0.8928691617541701,1.210710452468473,0.8337778093232151,0.8265792352652263,0.4508922099818354,1.3361816915792262,1.0342992245605662,0.883526109900879,0.6536075969460813,0.7886931292959148,0.7806506647547531
Belize,0.0,6.238808858838762,0.17571433775533665,0.0,0.9490090353852859,3.1023038582166653,0.0,0.0,0.0,0.0,0.0,5.853620655603323,0.0,0.0
Benin,0.0,6.692758645202862,0.5096530300456155,0.02957572890641942,0.8384219158901888,0.10479989785162866,0.3566322205499532,0.4253203141052988,0.36558852822613774,1.0639774344046136,0.984376962621645,0.0,0.3312688926241903,0.4420314652570029
Bermuda,0.0,5.461475040578114,0.6765772256501731,0.0,0.10636859389999445,8.005361526703501,0.379053235258928,0.11686450996190217,0.0,0.0,0.028129453647287313,1.7404104131290978,0.0,0.6094118275255183
Bhutan,0.0,7.0314049889163375,0.0,0.0,0.18923147222124614,3.95582547483308,0.0,0.0,0.0,0.0,1.228322270228653,0.0,0.0,3.991656550868655
Bolivia,1.7043888221234729,4.78453599398311,0.48811565361224557,0.23925373815413198,1.0549609050997786,2.522105093552452,0.21171262910492863,1.4057601374187767,0.8726869966837755,0.058996358599330466,0.11214863833234576,0.16992980027495974,0.7248665187468116,1.9372684026085427
Bosnia & Herzegovina,0.0,0.3101929880909761,0.642244778603937,0.40593504674945174,1.0361585021349684,0.14937309060013537,1.6115831234234663,0.3886002136972744,0.0,2.641995249194811,1.216178569028954,1.1837551973163962,1.4645803904666435,3.3589586536643643
Botswana,0.0,2.5206756710911833,0.19989543875273286,1.0668840957708596,0.5062074283404898,2.1693609838364196,0.3404151478749053,1.177007418086065,1.5682861109283848,2.226441522451543,0.3175778469525202,5.31170920206756,0.1996535072384948,5.220619874953851
Brazil,0.2967096725862322,1.849911171135912,1.0164429232042345,1.1305565017217007,0.8838826628394071,0.7943518830506632,0.8722458535469135,0.9063068403310925,0.24636464321730772,1.023476254985941,1.371778381761681,0.23421594681544244,0.2591196810135114,0.37980008901297985
Brunei,0.0,2.6824904766679016,0.09863682079232601,0.7935499431626042,0.47648604644589226,3.8318076886730714,0.8661122449662385,0.3347665743198251,1.4963109890581714,4.273810685768834,0.2624915136681369,3.172608429373018,0.4519482479130195,1.2696020835952166
Bulgaria,0.4436199941075827,0.9636760642281128,0.8604613291056482,2.075857221223007,0.40874991814769507,0.9766629697506654,1.5079912046027482,0.058078194791911286,0.870718004789795,2.0666235137994056,1.4798498490263003,0.14195880865508329,0.12078172355426854,0.2952255364220271
Burkina Faso,0.0,3.0285974972189647,0.7404330382642428,0.1885894672307416,1.8623502860449437,0.8805557286436987,0.0995990281089484,1.0608421360780602,0.8069445594781673,0.3273117906992495,0.1876478098084493,0.0,0.12186543522234432,0.7902381393574588
Burma,0.0,1.4083039681881282,0.8784819819262811,0.39492460623270725,1.57142129006278,2.4209493279169,0.34282196950868743,0.2730433023799914,0.0,1.48508226662864,0.2688623630146842,0.0,0.0,2.1228090347767368
Burundi,0.0,6.285426098285505,0.4855202040926334,0.0,0.7611856449696184,1.0312234531796278,0.0,1.2575484626234992,0.0,2.279934971229329,1.2382924185259645,0.0,0.0,0.0
Byelarus,0.07938873984561494,0.36379062968890796,1.2183331273415152,2.0119851328729403,0.12836361333223253,0.22027563929886002,1.2219696621237899,0.01818858668903847,0.047423709927530616,2.638072160372271,2.7699532174036845,0.16929650885897451,0.19644254873000785,0.28741752872846377
Cambodia,14.927585995070448,3.7589647029560065,0.13126985790075404,0.0,1.5201985030177891,1.2415819086027604,0.0,8.122565864962258,0.0,0.0,0.0,0.0,0.0,2.634623397351492
Cameroon,0.5771831313534093,4.0792870313847525,0.566891742903759,0.3825307372258851,1.121405693947712,1.137734088385556,0.39998525548110225,0.9454960476698123,1.0343594866072103,0.6293333014236444,0.6438277044860333,0.2909265701238123,0.08926275756133993,1.5985617155955518
Canada,1.2426741638751138,1.4760634835497342,1.0483454839758028,0.6419654022023258,0.9883238584477315,1.3319350813987354,0.9246905607628679,1.6202128542836658,1.8465514209000866,0.9514877726829591,0.5047667995033032,1.1804924733407387,1.8391477003626413,1.4010331528952928
Cape Verde,0.0,0.0,0.0,0.0,2.0891154533225578,7.940420589483129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,0.0,1.6633137666033186,0.8180292818325801,0.0,2.482282387000363,0.7841564895211228,0.0,1.0944940117626951,0.0,0.0,0.0,0.0,0.6772382084065132,0.0
Chad,0.0,1.6527440270155052,0.4953717616022053,0.20598750106241737,1.5017303548470342,5.331955200688666,0.0,2.5634845733238096,0.0,2.3237983666788007,0.0,0.0,0.0,0.0
Chile,0.1435337974775416,2.2627962587147255,0.8694327177706064,1.219833124447168,0.9482600260291001,1.8833240166303393,0.5849512285066272,0.31250928827737035,0.9023266229200296,1.3509725733489357,0.6564761248300529,0.4668582329505595,0.22152201601617635,0.65271613946472
