Country,Time_Interval,Total_Papers,Diversity,ECI,ECI+,GDP,Nestedness_NODF,Modularity_Q
Cuba,1983-1987,682.399542124542,0.47349187528083336,,,23721064908.0,0.26408051080252964,0.21552684594487367
Cuba,1988-1992,966.5834267040143,0.5365396554725643,,,25906063795.2,0.2608418555255483,0.2757009991570048
Cuba,1993-1997,1277.6687647518213,0.5600458617432242,,,26325732414.6,0.24557021014643515,0.27107123843861186
Cuba,1998-2002,2146.7628554452044,0.5035378885385997,,,29987849280.0,0.27282079664694203,0.2625174188578835
Cuba,2003-2007,2303.8611507249625,0.553329171341357,,,45618947220.0,0.2596958358994229,0.23727412551345609
Cuba,2008-2012,2412.309053022569,0.6512272425960188,,,65869060000.0,0.28717402025853084,0.2308756681103245
Cuba,2013-2017,1977.7235634118292,0.7137955317846845,-0.32728650000000004,,86631600000.0,0.2709120283792509,0.22884322635683815
Cyprus,1973-1977,68.17424242424242,0.24087618676795108,,,600297602.8000001,0.27520515347294855,0.22901721117518653
Cyprus,1978-1982,65.04444444444444,0.3177436509300884,,,1730758358.0400002,0.2891861082862083,0.22422940460866872
Cyprus,1983-1987,82.62619047619047,0.3012412254781296,,,2732914654.6,0.26408051080252964,0.21552684594487367
Cyprus,1988-1992,95.96481413702138,0.3544180254285584,,,5423150644.6,0.2608418555255483,0.2757009991570048
Cyprus,1993-1997,311.76825113366147,0.5273383625510344,,,8701773073.6,0.24557021014643515,0.27107123843861186
Cyprus,1998-2002,513.045046708376,0.5491521419055911,,,10510099082.0,0.27282079664694203,0.2625174188578835
Cyprus,2003-2007,888.3567529197032,0.5590430544586481,,,18868567835.2,0.2596958358994229,0.23727412551345609
Cyprus,2008-2012,1990.6373858853926,0.6137006392780497,,,26413301201.6,0.28717402025853084,0.2308756681103245
Cyprus,2013-2017,3064.8700476979607,0.648639149566054,,,22067536443.0,0.2709120283792509,0.22884322635683815
Czech Republic,1978-1982,2.833333333333333,0.1448102622251296,,,,0.2891861082862083,0.22422940460866872
Czech Republic,1983-1987,4.0,0.10742551871422734,,,,0.26408051080252964,0.21552684594487367
Czech Republic,1988-1992,432.1314009661823,0.21096540572676148,,,34914319434.0,0.2608418555255483,0.2757009991570048
Czech Republic,1993-1997,11838.890400857164,0.6857066547880319,1.402264,1.078548,55344529691.2,0.24557021014643515,0.27107123843861186
Czech Republic,1998-2002,16580.1708245976,0.7180801317832739,1.50943,1.136234,68488352474.2,0.27282079664694203,0.2625174188578835
Czech Republic,2003-2007,22866.328645435126,0.7395150256862946,1.543528,1.188836,139952228054.8,0.2596958358994229,0.23727412551345609
Czech Republic,2008-2012,33447.888543867004,0.7377411831618267,1.6154700000000002,1.19239,216940200000.0,0.28717402025853084,0.2308756681103245
Czech Republic,2013-2017,41628.67007455546,0.7433884547476773,1.605756,1.1821633333333332,203010800000.0,0.2709120283792509,0.22884322635683815
Czechoslovakia,1973-1977,15660.046708683456,0.6097154097824269,,,,0.27520515347294855,0.22901721117518653
Czechoslovakia,1978-1982,19824.05692156057,0.5800370070869514,,,,0.2891861082862083,0.22422940460866872
Czechoslovakia,1983-1987,20080.572380805435,0.5935319411473864,,,,0.26408051080252964,0.21552684594487367
Czechoslovakia,1988-1992,20149.229922671,0.6538515967398932,,,,0.2608418555255483,0.2757009991570048
Czechoslovakia,1993-1997,3649.0880697951525,0.588769115978562,,,,0.24557021014643515,0.27107123843861186
Denmark,1973-1977,11867.251770859846,0.6445815516357694,1.282502,1.297326,39945141733.8,0.27520515347294855,0.22901721117518653
Denmark,1978-1982,16327.561921794391,0.6799680831412538,1.349686,1.243022,64829472233.4,0.2891861082862083,0.22422940460866872
Denmark,1983-1987,18889.95502637624,0.692953190625551,1.451252,1.268378,75980269484.2,0.26408051080252964,0.21552684594487367
Denmark,1988-1992,21027.72344013072,0.7211728172689171,1.6549420000000001,1.313186,131670000000.0,0.2608418555255483,0.2757009991570048
Denmark,1993-1997,25023.123090362616,0.7491134354589328,1.6273,1.2438280000000002,169107000000.0,0.24557021014643515,0.27107123843861186
Denmark,1998-2002,28135.24716171972,0.7576707237639153,1.556884,1.178702,172508400000.0,0.27282079664694203,0.2625174188578835
Denmark,2003-2007,31128.003341383108,0.8106977857745032,1.4699659999999999,1.2030660000000002,267248800000.0,0.2596958358994229,0.23727412551345609
Denmark,2008-2012,39458.75666856871,0.8170163720523544,1.26065,1.10406,333549800000.0,0.28717402025853084,0.2308756681103245
Denmark,2013-2017,52891.99873133152,0.8017079109669445,1.1114852,0.9650083333333334,328356800000.0,0.2709120283792509,0.22884322635683815
Djibouti,1978-1982,2.833333333333333,0.19311899181134318,,,,0.2891861082862083,0.22422940460866872
Djibouti,1983-1987,3.3666666666666663,0.16164351691018486,,,357180633.15,0.26408051080252964,0.21552684594487367
Djibouti,1988-1992,8.516666666666662,0.22123298233886557,,,439564603.28000003,0.2608418555255483,0.2757009991570048
Djibouti,1993-1997,3.64285714285714,0.13429049474258192,,,490428368.03999996,0.24557021014643515,0.27107123843861186
Djibouti,1998-2002,2.066666666666666,0.09719413958784373,,,553023671.9399999,0.27282079664694203,0.2625174188578835
Djibouti,2003-2007,3.6999999999999993,0.2408029135150933,,,722708515.02,0.2596958358994229,0.23727412551345609
Djibouti,2008-2012,12.059523809523805,0.2941484713659287,,,1153921033.66,0.28717402025853084,0.2308756681103245
Djibouti,2013-2017,20.734723127114417,0.29960502813694034,,,2408560533.4,0.2709120283792509,0.22884322635683815
Dominican Republic,1973-1977,14.883333333333326,0.30463230663318797,-0.2242226,-0.4024668,3481660000.0,0.27520515347294855,0.22901721117518653
Dominican Republic,1978-1982,38.77738095238094,0.3705654576600088,-0.1784936,0.017380600000000003,6564640000.0,0.2891861082862083,0.22422940460866872
Dominican Republic,1983-1987,42.53452380952378,0.4214696810824018,-0.1904584,-0.1506586,7561675632.8,0.26408051080252964,0.21552684594487367
Dominican Republic,1988-1992,46.06507936507933,0.4962170826141692,-0.2524578,-0.0803018,8045035344.6,0.2608418555255483,0.2757009991570048
Dominican Republic,1993-1997,52.412802883391066,0.452070212496272,-0.505026,-0.19868020000000003,16520712006.4,0.24557021014643515,0.27107123843861186
Dominican Republic,1998-2002,45.809643134643096,0.3862327165620708,-0.5766704,-0.4684608,24215486066.0,0.27282079664694203,0.2625174188578835
Dominican Republic,2003-2007,41.222547773316094,0.284434568725778,-0.3073612,-0.1977728,32507255235.8,0.2596958358994229,0.23727412551345609
Dominican Republic,2008-2012,72.84075664832234,0.3884269605975966,-0.23035,-0.2806108,53791008794.6,0.28717402025853084,0.2308756681103245
Dominican Republic,2013-2017,136.47125622157816,0.512789634711039,-0.39597479999999996,-0.5212186666666666,71345919786.6,0.2709120283792509,0.22884322635683815
Ecuador,1973-1977,40.19999999999999,0.3031251770828227,-1.0762696,-1.155916,7668192625.0,0.27520515347294855,0.22901721117518653
Ecuador,1978-1982,58.80833333333332,0.46385342350653447,-0.9097652,-0.7430168,17143960729.2,0.2891861082862083,0.22422940460866872
Ecuador,1983-1987,81.22738095238091,0.3996996865933833,-1.0605452,-0.8059056,16094733771.4,0.26408051080252964,0.21552684594487367
Ecuador,1988-1992,121.12600732600725,0.5119244883191731,-0.981119,-0.9146004,15452953349.4,0.2608418555255483,0.2757009991570048
Ecuador,1993-1997,207.36579913397404,0.3551571577967447,-1.0057184,-0.764253,23893744272.4,0.24557021014643515,0.27107123843861186
Ecuador,1998-2002,278.2159861849361,0.43637887411740195,-0.8906758,-0.49009719999999996,23794440693.2,0.27282079664694203,0.2625174188578835
Ecuador,2003-2007,442.56109579478095,0.4153896667897461,-0.8324640000000001,-0.6571132000000001,41668285000.0,0.2596958358994229,0.23727412551345609
Ecuador,2008-2012,646.6223873367292,0.4998890017221972,-0.7716094,-0.5890382,72207779200.0,0.28717402025853084,0.2308756681103245
Ecuador,2013-2017,1808.6781509406794,0.6402869846642255,-1.0055656000000002,-1.0159716666666667,100075947200.0,0.2709120283792509,0.22884322635683815
Egypt,1973-1977,1677.7333333333324,0.46171971714797133,0.07648279999999999,0.0349106,,0.27520515347294855,0.22901721117518653
Egypt,1978-1982,5625.569642857138,0.4817777691703753,-0.3261804,-0.0705318,,0.2891861082862083,0.22422940460866872
Egypt,1983-1987,6480.736446886438,0.4577260062354739,-0.4400848,0.0127002,,0.26408051080252964,0.21552684594487367
Egypt,1988-1992,8050.464431298822,0.4224287181502072,-0.430076,0.11243380000000003,,0.2608418555255483,0.2757009991570048
Egypt,1993-1997,8887.423886477976,0.45169636596620044,-0.44565540000000003,0.1461082,,0.24557021014643515,0.27107123843861186
Egypt,1998-2002,9941.726918174416,0.5015994721086042,-0.42692440000000004,0.1490978,,0.27282079664694203,0.2625174188578835
Egypt,2003-2007,12587.231335106657,0.514587573970547,-0.2957738,0.2364468,,0.2596958358994229,0.23727412551345609
Egypt,2008-2012,21510.830646379996,0.5968922929368212,-0.2566882,0.23639799999999997,,0.28717402025853084,0.2308756681103245
Egypt,2013-2017,32771.24580012639,0.622776634463344,-0.374553,0.060051333333333325,,0.2709120283792509,0.22884322635683815
El Salvador,1973-1977,41.333333333333314,0.18881531098448645,0.518785,0.4120714,2052448060.0,0.27520515347294855,0.22901721117518653
El Salvador,1978-1982,41.15833333333332,0.38014935130573513,0.2940628,0.3868366,3400389820.0,0.2891861082862083,0.22422940460866872
El Salvador,1983-1987,19.099999999999998,0.1831913162544211,0.14053960000000001,0.0661122,3739621760.0,0.26408051080252964,0.21552684594487367
El Salvador,1988-1992,23.45,0.2684982873668462,0.3235232,0.3036544,4889075840.8,0.2608418555255483,0.2757009991570048
El Salvador,1993-1997,28.949999999999996,0.38920025456881646,0.013711200000000003,0.11785860000000001,8617926800.0,0.24557021014643515,0.27107123843861186
El Salvador,1998-2002,26.827777777777772,0.3442375275579924,-0.0694224,0.028095400000000003,11790503700.0,0.27282079664694203,0.2625174188578835
El Salvador,2003-2007,33.400346875346855,0.349737500713762,-0.1168062,0.10251299999999999,14935668360.0,0.2596958358994229,0.23727412551345609
El Salvador,2008-2012,57.83598350297514,0.4301990314214891,-0.0636082,0.07172619999999999,19141302000.0,0.28717402025853084,0.2308756681103245
El Salvador,2013-2017,90.43113078202099,0.43507966585961466,-0.3124044,-0.009306333333333333,23438666000.0,0.2709120283792509,0.22884322635683815
Equatorial Guinea,1988-1992,4.33333333333333,0.10686792141509016,,,109306652.176,0.2608418555255483,0.2757009991570048
Equatorial Guinea,1993-1997,6.027777777777776,0.23645130349449528,,,210701830.44,0.24557021014643515,0.27107123843861186
Equatorial Guinea,1998-2002,4.152380952380944,0.15364298157852352,,,1061137152.8799999,0.27282079664694203,0.2625174188578835
Equatorial Guinea,2003-2007,5.816666666666664,0.16402625179143382,,,7654225365.0,0.2596958358994229,0.23727412551345609
Equatorial Guinea,2008-2012,6.475829725829715,0.17848804001164553,,,18967564309.8,0.28717402025853084,0.2308756681103245
Equatorial Guinea,2013-2017,9.009313725490191,0.3272903919431547,,,16068302130.4,0.2709120283792509,0.22884322635683815
Eritrea,1993-1997,5.399999999999999,0.27123442236048667,,,591520539.1600001,0.24557021014643515,0.27107123843861186
Eritrea,1998-2002,49.320329670329635,0.4175596793166706,,,724501631.6800001,0.27282079664694203,0.2625174188578835
Eritrea,2003-2007,60.33896103896097,0.4549479004059689,,,1121372796.04,0.2596958358994229,0.23727412551345609
Eritrea,2008-2012,30.17424242424241,0.5459905149029673,,,1722850356.0,0.28717402025853084,0.2308756681103245
Eritrea,2013-2017,43.739842818471814,0.46699975255517123,,,,0.2709120283792509,0.22884322635683815
Estonia,1983-1987,2.75,0.13673659868911692,,,,0.26408051080252964,0.21552684594487367
Estonia,1988-1992,59.64999999999998,0.5099884852914833,0.154759,0.156219,,0.2608418555255483,0.2757009991570048
Estonia,1993-1997,1464.6898018647996,0.6242124865588714,0.3984626,0.4608022,4509884547.8,0.24557021014643515,0.27107123843861186
Estonia,1998-2002,2007.3474369317803,0.6950575139172841,0.5215858,0.6129089999999999,6150750129.8,0.27282079664694203,0.2625174188578835
Estonia,2003-2007,2792.3797430820873,0.7209022631758071,0.632078,0.7028112,15115653019.8,0.2596958358994229,0.23727412551345609
Estonia,2008-2012,4386.174273071435,0.6739823544672592,0.7276588,0.7108677999999999,22078651533.8,0.28717402025853084,0.2308756681103245
Estonia,2013-2017,5175.456919671595,0.592134954775381,0.8088434,0.6185520000000001,25189859399.2,0.2709120283792509,0.22884322635683815
Ethiopia,1973-1977,169.5666666666666,0.5950129260099296,-1.0370398,-1.141622,,0.27520515347294855,0.22901721117518653
Ethiopia,1978-1982,217.07142857142847,0.42444071759555513,-1.0432599999999999,-1.453332,7516290603.5,0.2891861082862083,0.22422940460866872
Ethiopia,1983-1987,407.79166666666646,0.4175362707452427,-0.8052412,-1.137354,9304194637.6,0.26408051080252964,0.21552684594487367
Ethiopia,1988-1992,580.0916666666662,0.4332295450642205,-0.9943984,-1.152314,11703509765.2,0.2608418555255483,0.2757009991570048
Ethiopia,1993-1997,720.9821428571415,0.37436486439527583,-1.0428878000000001,-1.5271139999999999,8111959793.6,0.24557021014643515,0.27107123843861186
Ethiopia,1998-2002,765.673930441374,0.41481254431297543,-1.0902927999999998,-1.8844520000000002,7968717201.2,0.27282079664694203,0.2625174188578835
Ethiopia,2003-2007,904.300308674775,0.4227914052354974,-1.0486172,-1.915896,13228899324.6,0.2596958358994229,0.23727412551345609
Ethiopia,2008-2012,1732.440548919928,0.41867117210247906,-1.26175,-1.89425,32940315317.6,0.28717402025853084,0.2308756681103245
Ethiopia,2013-2017,3497.9690136709282,0.4292086249222966,-1.38461,-1.7984733333333331,64783436959.6,0.2709120283792509,0.22884322635683815
Fiji,1973-1977,85.99999999999999,0.41409075546354146,,,616581411.98,0.27520515347294855,0.22901721117518653
Fiji,1978-1982,78.35,0.5024917166756319,,,1096293211.16,0.2891861082862083,0.22422940460866872
Fiji,1983-1987,141.99999999999997,0.4558641306237,,,1182090324.8,0.26408051080252964,0.21552684594487367
Fiji,1988-1992,90.63205683205678,0.38868505971811573,,,1309067041.6,0.2608418555255483,0.2757009991570048
Fiji,1993-1997,97.53390747670406,0.4244807965144043,,,1930864065.8,0.24557021014643515,0.27107123843861186
Fiji,1998-2002,116.0333333333333,0.3987888725682539,,,1757171869.8,0.27282079664694203,0.2625174188578835
Fiji,2003-2007,197.1071991617158,0.4588682650727044,,,2911592008.8,0.2596958358994229,0.23727412551345609
Fiji,2008-2012,231.7124094277434,0.4687592150200578,,,3456172515.8,0.28717402025853084,0.2308756681103245
Fiji,2013-2017,334.55135120744944,0.4808899348148219,,,4802652390.2,0.2709120283792509,0.22884322635683815
Finland,1973-1977,7705.499531024523,0.6446118476534637,1.351314,1.2573640000000001,27828624324.4,0.27520515347294855,0.22901721117518653
Finland,1978-1982,12236.399524400822,0.7071084334809303,1.39452,1.1777039999999999,47922506747.2,0.2891861082862083,0.22422940460866872
Finland,1983-1987,15836.40912077113,0.7309905659478658,1.554688,1.2317360000000002,64972898717.0,0.26408051080252964,0.21552684594487367
Finland,1988-1992,18216.892812847367,0.7745849643236113,1.7744,1.33659,121963200000.0,0.2608418555255483,0.2757009991570048
Finland,1993-1997,24239.896239144524,0.7721092322417928,1.907518,1.260932,117149022941.6,0.24557021014643515,0.27107123843861186
Finland,1998-2002,28683.753850330126,0.797920793262501,1.8731560000000003,1.24306,132824600000.0,0.27282079664694203,0.2625174188578835
Finland,2003-2007,31541.681802554485,0.8417439256065089,1.794852,1.1674099999999998,209232200000.0,0.2596958358994229,0.23727412551345609
Finland,2008-2012,35129.48005993677,0.8579181462753647,1.695312,1.0672834,263956200000.0,0.28717402025853084,0.2308756681103245
Finland,2013-2017,39735.54785824595,0.8341833150967763,1.6551259999999999,0.8815793333333334,255190600000.0,0.2709120283792509,0.22884322635683815
France,1973-1977,89811.15861067022,0.669846906499999,1.57898,1.492414,338682400000.0,0.27520515347294855,0.22901721117518653
France,1978-1982,112632.0925345877,0.7199805136313631,1.6492460000000002,1.396624,604475800000.0,0.2891861082862083,0.22422940460866872
France,1983-1987,128530.13487375315,0.752226842802376,1.692516,1.379852,669867000000.0,0.26408051080252964,0.21552684594487367
France,1988-1992,147005.7745191873,0.7662443692867815,1.636702,1.375594,1196798000000.0,0.2608418555255483,0.2757009991570048
France,1993-1997,178463.3253714406,0.7456153744981301,1.6660899999999998,1.309886,1475290000000.0,0.24557021014643515,0.27107123843861186
France,1998-2002,195975.82865526745,0.7460911581533001,1.576244,1.25848,1445754000000.0,0.27282079664694203,0.2625174188578835
France,2003-2007,202059.63320913768,0.7605661233084553,1.536294,1.207896,2225630000000.0,0.2596958358994229,0.23727412551345609
France,2008-2012,232271.66190687066,0.8012239233153429,1.438102,1.179618,2759290000000.0,0.28717402025853084,0.2308756681103245
France,2013-2017,242570.71671609193,0.8187338184473719,1.32227,1.1615533333333332,2633580000000.0,0.2709120283792509,0.22884322635683815
French-Guiana,1973-1977,6.5,0.2003582504046959,,,,0.27520515347294855,0.22901721117518653
French-Guiana,1978-1982,20.666666666666657,0.17087712095681318,,,,0.2891861082862083,0.22422940460866872
French-Guiana,1983-1987,36.90555555555554,0.18923628901863476,,,,0.26408051080252964,0.21552684594487367
French-Guiana,1988-1992,42.01666666666665,0.20832732198601545,,,,0.2608418555255483,0.2757009991570048
French-Guiana,1993-1997,74.53333333333326,0.3013651326131086,,,,0.24557021014643515,0.27107123843861186
French-Guiana,1998-2002,88.99206349206342,0.3102896117561402,,,,0.27282079664694203,0.2625174188578835
French-Guiana,2003-2007,114.26450568401778,0.4251267687912702,,,,0.2596958358994229,0.23727412551345609
French-Guiana,2008-2012,137.915659991305,0.3029721487095348,,,,0.28717402025853084,0.2308756681103245
French-Guiana,2013-2017,189.70318706478378,0.3739680183652959,,,,0.2709120283792509,0.22884322635683815
French-Polynesia,1973-1977,33.199999999999996,0.27515595024615114,,,,0.27520515347294855,0.22901721117518653
French-Polynesia,1978-1982,40.08333333333333,0.21679626292165488,,,,0.2891861082862083,0.22422940460866872
French-Polynesia,1983-1987,48.22738095238091,0.2619869177874191,,,,0.26408051080252964,0.21552684594487367
French-Polynesia,1988-1992,79.07222222222215,0.30711396851362616,,,,0.2608418555255483,0.2757009991570048
French-Polynesia,1993-1997,132.01779609279595,0.2444300063862921,,,,0.24557021014643515,0.27107123843861186
French-Polynesia,1998-2002,102.90079365079356,0.31581326943610477,,,,0.27282079664694203,0.2625174188578835
French-Polynesia,2003-2007,95.65039682539671,0.37781410570997775,,,,0.2596958358994229,0.23727412551345609
French-Polynesia,2008-2012,137.91974048265055,0.3826942718311397,,,,0.28717402025853084,0.2308756681103245
French-Polynesia,2013-2017,194.6186618551002,0.3573014500287507,,,,0.2709120283792509,0.22884322635683815
Gabon,1973-1977,15.5,0.24590612637079545,-1.6552479999999998,-1.925668,2048669737.42,0.27520515347294855,0.22901721117518653
Gabon,1978-1982,35.76666666666665,0.2827794401677183,-1.4199519999999999,-1.772984,3435929058.0,0.2891861082862083,0.22422940460866872
Gabon,1983-1987,88.7944444444444,0.34172976292586854,-1.432868,-1.679096,3395615457.0,0.26408051080252964,0.21552684594487367
Gabon,1988-1992,119.09999999999988,0.4450982312569428,-1.310036,-1.9367,4993703881.4,0.2608418555255483,0.2757009991570048
Gabon,1993-1997,108.75714285714274,0.40632699597698496,-1.452542,-2.5076519999999998,4909833499.4,0.24557021014643515,0.27107123843861186
Gabon,1998-2002,127.28374125874114,0.35915940588474693,-1.2149025999999998,-2.47201,4908705961.4,0.27282079664694203,0.2625174188578835
Gabon,2003-2007,125.88696858696841,0.5268550640904865,-1.225796,-2.345202,9317990809.6,0.2596958358994229,0.23727412551345609
Gabon,2008-2012,170.00935643702343,0.48533265639938294,-0.9449466,-2.4470039999999997,15465415810.2,0.28717402025853084,0.2308756681103245
Gabon,2013-2017,231.59082303899206,0.5087664622110739,-1.2159366666666667,,15827240152.0,0.2709120283792509,0.22884322635683815
Gambia,1973-1977,31.066666666666666,0.18077456951508608,,,,0.27520515347294855,0.22901721117518653
Gambia,1978-1982,36.18333333333331,0.20542030028767488,,,,0.2891861082862083,0.22422940460866872
Gambia,1983-1987,10.916666666666666,0.10897332194355758,,,,0.26408051080252964,0.21552684594487367
Gambia,1988-1992,1.5,0.0714285714285714,,,,0.2608418555255483,0.2757009991570048
Gambia,1993-1997,122.4900183150182,0.2786250714816967,,,,0.24557021014643515,0.27107123843861186
Gambia,1998-2002,128.5607864357863,0.3164181863566664,,,,0.27282079664694203,0.2625174188578835
Gambia,2003-2007,143.5404859029856,0.2645453217021567,,,,0.2596958358994229,0.23727412551345609
Gambia,2008-2012,147.41984137616808,0.3130369287707191,,,,0.28717402025853084,0.2308756681103245
Gambia,2013-2017,165.64915627682063,0.2959003861285735,,,,0.2709120283792509,0.22884322635683815
Georgia,1973-1977,1.5,0.09111531001455153,,,,0.27520515347294855,0.22901721117518653
Georgia,1988-1992,109.33333333333331,0.3384708949215669,-0.21613,-0.664681,5933815575.333333,0.2608418555255483,0.2757009991570048
Georgia,1993-1997,801.4199855699846,0.41210014483317414,0.197252,0.10471040000000001,2902847840.4,0.24557021014643515,0.27107123843861186
Georgia,1998-2002,826.4849562902998,0.4106960335735188,0.1955314,0.2506448,3217243296.2,0.27282079664694203,0.2625174188578835
Georgia,2003-2007,981.4070768029179,0.38679382526362993,-0.1487454,0.138069,6689150076.8,0.2596958358994229,0.23727412551345609
Georgia,2008-2012,1142.209259074581,0.4094444606263389,-0.284158,-0.051094600000000004,13480252570.4,0.28717402025853084,0.2308756681103245
Georgia,2013-2017,1163.3029654863888,0.5188117480441667,-0.23533042,-0.35649800000000004,16231036203.2,0.2709120283792509,0.22884322635683815
Germany,1973-1977,121319.10438776884,0.7342262766349577,2.07762,1.7446840000000001,490913200000.0,0.27520515347294855,0.22901721117518653
Germany,1978-1982,167816.20651461426,0.7836666775322849,2.04206,1.636992,829830800000.0,0.2891861082862083,0.22422940460866872
Germany,1983-1987,188252.79379932504,0.7978744923281729,2.094706,1.590024,914554000000.0,0.26408051080252964,0.21552684594487367
Germany,1988-1992,203631.7700070201,0.8082385859633616,2.224448,1.5847380000000002,1714478000000.0,0.2608418555255483,0.2757009991570048
Germany,1993-1997,234150.59688190126,0.8020113477512454,2.295194,1.517374,2314282000000.0,0.24557021014643515,0.27107123843861186
Germany,1998-2002,271585.7068541482,0.8380279880357716,2.241396,1.460758,2077814000000.0,0.27282079664694203,0.2625174188578835
Germany,2003-2007,284074.5585807664,0.8674188534210008,2.137176,1.400158,2912910000000.0,0.2596958358994229,0.23727412551345609
Germany,2008-2012,326635.3044161775,0.8848357058250051,1.914104,1.329174,3559184000000.0,0.28717402025853084,0.2308756681103245
Germany,2013-2017,359499.9599929973,0.8910310465535114,1.98356,1.3234899999999998,3621960000000.0,0.2709120283792509,0.22884322635683815
Gilbert & Ellice Islands,1978-1982,3.7,0.0714285714285714,,,,0.2891861082862083,0.22422940460866872
Greece,1973-1977,2248.8447802197793,0.692839134045133,0.39444160000000006,0.367085,28710819281.8,0.27520515347294855,0.22901721117518653
Greece,1978-1982,3993.578052503048,0.6027255875733781,0.3067274,0.3529272,52509248227.0,0.2891861082862083,0.22422940460866872
Greece,1983-1987,6285.363338678221,0.6032080413258538,0.336629,0.46918139999999997,53460418658.6,0.26408051080252964,0.21552684594487367
Greece,1988-1992,9193.413731197988,0.627940400264195,0.1382684,0.4342414,94937882595.2,0.2608418555255483,0.2757009991570048
Greece,1993-1997,13857.733647275347,0.6740593507634738,0.0560934,0.30591460000000004,130261800000.0,0.24557021014643515,0.27107123843861186
Greece,1998-2002,20070.046163395997,0.714292318386502,0.176313,0.2824802,141425000000.0,0.27282079664694203,0.2625174188578835
Greece,2003-2007,31594.55547545097,0.7710208852168636,0.2083938,0.321175,256408800000.0,0.2596958358994229,0.23727412551345609
Greece,2008-2012,39732.73675070265,0.8137267496126068,0.1395154,0.3620122,303458400000.0,0.28717402025853084,0.2308756681103245
Greece,2013-2017,35208.41844165781,0.8476200653865074,-0.006590800000000008,0.12042233333333334,214458600000.0,0.2709120283792509,0.22884322635683815
Grenada,1988-1992,0.333333333333333,0.0714285714285714,,,278540452.43999994,0.2608418555255483,0.2757009991570048
Grenada,1993-1997,4.0,0.12693060806049739,,,347239711.1,0.24557021014643515,0.27107123843861186
Grenada,1998-2002,5.4833333333333325,0.18512956993143292,,,501747688.9,0.27282079664694203,0.2625174188578835
Grenada,2003-2007,27.913095238095213,0.28386572912702923,,,668578311.12,0.2596958358994229,0.23727412551345609
Grenada,2008-2012,89.17460317460304,0.2769065489931867,,,789360607.42,0.28717402025853084,0.2308756681103245
Grenada,2013-2017,178.71882714461069,0.3838826495103701,,,987688370.28,0.2709120283792509,0.22884322635683815
Guadeloupe,1973-1977,44.49999999999999,0.08071657915301222,,,,0.27520515347294855,0.22901721117518653
Guadeloupe,1978-1982,69.89285714285712,0.2288998129571349,,,,0.2891861082862083,0.22422940460866872
Guadeloupe,1983-1987,104.19999999999997,0.20396196381532128,,,,0.26408051080252964,0.21552684594487367
Guadeloupe,1988-1992,77.79999999999997,0.2805920528039477,,,,0.2608418555255483,0.2757009991570048
Guadeloupe,1993-1997,184.41382783882773,0.3242466324410721,,,,0.24557021014643515,0.27107123843861186
Guadeloupe,1998-2002,176.82835497835487,0.39860155409416664,,,,0.27282079664694203,0.2625174188578835
Guadeloupe,2003-2007,227.35219682278483,0.3940612861420212,,,,0.2596958358994229,0.23727412551345609
Guadeloupe,2008-2012,311.5346596958123,0.3382835758926733,,,,0.28717402025853084,0.2308756681103245
Guadeloupe,2013-2017,335.64045058432276,0.585196465433953,,,,0.2709120283792509,0.22884322635683815
Guatemala,1973-1977,154.8214285714285,0.3829077232921102,0.184799,0.222175,3844480080.0,0.27520515347294855,0.22901721117518653
Guatemala,1978-1982,195.57142857142836,0.4453201121046617,0.12520579999999998,0.0553496,7635280080.0,0.2891861082862083,0.22422940460866872
Guatemala,1983-1987,178.98730158730143,0.35661995948396374,-0.060177800000000004,-0.1759732,8511603188.6,0.26408051080252964,0.21552684594487367
Guatemala,1988-1992,195.51111111111086,0.4018169934255502,-0.14014100000000002,-0.104301,8749878460.4,0.2608418555255483,0.2757009991570048
Guatemala,1993-1997,133.23809523809507,0.3852383779752452,-0.0859644,-0.1629754,14500688858.2,0.24557021014643515,0.27107123843861186
Guatemala,1998-2002,107.03442986751801,0.3550114290462246,-0.2798318,-0.167878,19296387539.8,0.27282079664694203,0.2625174188578835
Guatemala,2003-2007,126.34839882339867,0.31952547167143663,-0.3091608,-0.1695106,27487688118.4,0.2596958358994229,0.23727412551345609
Guatemala,2008-2012,194.69092374804384,0.39201036499399344,-0.237246,-0.14685359999999997,43250259959.8,0.28717402025853084,0.2308756681103245
Guatemala,2013-2017,259.15658734596127,0.3432222511834916,-0.5320998,-0.34823466666666664,62140240963.2,0.2709120283792509,0.22884322635683815
Guinea,1973-1977,6.333333333333333,0.19522639147588927,-1.4987844,-2.513732,,0.27520515347294855,0.22901721117518653
Guinea,1978-1982,2.5,0.12674840246718766,-1.870888,-3.023956,,0.2891861082862083,0.22422940460866872
Guinea,1983-1987,11.499999999999995,0.21471264225382247,-1.850648,-2.501002,1982069478.0,0.26408051080252964,0.21552684594487367
Guinea,1988-1992,23.33333333333333,0.29368087004580423,-1.51536,-2.05871,2756491433.4,0.2608418555255483,0.2757009991570048
Guinea,1993-1997,14.217460317460311,0.2259707604960156,-1.354322,-2.094618,3601771288.4,0.24557021014643515,0.27107123843861186
Guinea,1998-2002,25.84999999999999,0.37571552799685415,-1.7524039999999999,-2.266722,3165619821.8,0.27282079664694203,0.2625174188578835
Guinea,2003-2007,31.4309579309579,0.30350039850449895,-1.383022,-1.9841380000000002,4110359986.8,0.2596958358994229,0.23727412551345609
