Country,Arts,Biology,Biomedical Research,Chemistry,Clinical Medicine,Earth and Space,Engineering and Technology,Health,Humanities,Mathematics,Physics,Professional Fields,Psychology,Social Sciences
Afghanistan,0.0,1.3315194644107082,0.3453097454755462,0.060830707456080386,2.0407854458662102,0.47250008207250854,0.07788234929464553,4.346537364071293,1.3669377538068943,0.0,0.02127617946872133,1.2958008143137258,0.15379334456067276,3.297449217351583
Albania,0.8814493664040436,1.2399515991899148,0.5066498099230464,0.6607068304635388,0.7744724973929538,6.184344182535438,0.577358241553367,0.786719622199404,0.1655783851130003,1.1612821699271467,0.19638283280504332,0.6740111659639061,0.18032347375637076,1.6814572865781554
Algeria,0.16747876560350788,0.8129190999702056,0.30600047639572914,1.4611819636348171,0.20240737399422193,0.9758155623662552,2.655059450939033,0.1340829596756081,0.0887348260103844,3.0052423575772127,1.9022496576296861,0.17942554194580781,0.023960404575509464,0.10992432986108958
Andorra,0.0,2.5660845392488425,0.0,0.0,1.2168653056578547,4.268414726819766,0.712945108425906,4.30082396949423,0.0,0.0,0.0,0.0,0.0,1.8632887060212306
Angola,0.0,1.808374401200451,1.1283856048544423,0.4249366019678126,1.605775929753757,1.9878307417848873,0.36753727125856933,1.7587243604847094,1.0609807456640536,0.18556550392878784,0.0,0.8874407155963918,0.1364232063849873,0.37916924780947797
Antarctica,0.0,0.0,0.0,1.1451972677779942,0.0,9.784801265799693,1.7594532238788427,5.3069293196843965,0.0,0.0,0.0,0.0,0.0,0.0
Antigua & Barbuda,0.0,0.15594219663367914,0.44031489921349515,0.22560116911987566,2.8845332558787224,0.0,0.17330407410461543,0.0,0.0,0.0,0.0,4.24032422324639,0.0,0.0
Argentina,0.6804318885057141,2.988423083884448,1.1678730936875972,0.89179345216208,0.7232421895276233,1.6844505258209894,0.59286762605998,0.321987980525445,1.0901789763003054,0.9161586216085622,0.8553086513856328,0.28384657595634244,0.501394075382544,0.9016339777305457
Armenia,0.3040979639964465,0.17374426417568814,0.48048238626519185,1.2979565162575464,0.30488908948758614,1.5300619767830628,0.5555363275989278,0.13874938776089726,0.7921216091341747,3.5938340148995356,4.224750621897471,0.14100587050174343,0.053701191209102446,0.24254741189217444
Australia,1.4392719401824459,1.454177700278028,0.8957353397776305,0.516352956606093,1.0580643326416088,1.1898469616249308,0.689671327456201,2.6212673314153583,1.2279657963181605,0.5721969846271158,0.4875633689985944,2.084734934344963,1.6629489254402898,1.7009031800485517
Austria,1.7263123579432125,0.9102389963967453,1.0517234916984057,0.7491759030380531,1.2194440016097974,1.0291895980073387,0.849843326432801,0.3618697681467844,0.8945476064743912,1.3117149578139715,0.8898365756560044,0.6730872949017062,0.8928842168052573,1.2842142492993858
Azerbaijan,0.0,0.39341781614753574,0.20519513914182103,3.0201239756984832,0.10892872977816173,0.49442629263310506,1.268181707943913,0.03351461680776806,0.22060661095908463,3.9083597881176813,2.7276489366870686,0.22541721574704365,0.010733110105567956,0.34295203508861316
Bahamas,0.0,3.643741005964386,0.7636208452207198,0.035858057688669905,1.0440611545462053,0.34632512431865214,0.024791151393637027,1.171490790710988,1.8129889242779227,0.0,0.11287559399194252,1.2131569360931482,6.173743016022197,3.3529811320692335
Bahrain,3.71301362567486,0.980066040731527,0.43332941287271526,0.2462422930371728,1.1886815772683983,0.87935775713593,1.5649895280226376,1.0260356796412953,0.5579853577295525,1.2686911131013259,1.3551635830124034,0.9334362139548481,0.4813025770604783,0.816337457433791
Bangladesh,0.11731836231675835,2.2001300637103096,0.7751817292470281,0.8127435805364387,0.901927473153103,1.2278057913842106,1.1076142899931802,1.603812951987888,0.14603850886654904,0.5272882634370627,0.9545001005218547,0.6496401746897197,0.08628114366348337,1.2986089464698616
Barbados,0.0,0.7677769078113509,0.6903352850851276,0.49578614859274006,0.9688033224832415,1.0663623312951922,0.5304792383117364,1.9328257801377535,1.934183958221367,0.7973948455607974,1.026334861115802,3.1431889787842495,1.0296245003172013,3.4525655772491626
Belgium,1.0974956803605862,1.0552118136874555,0.9672447511825456,0.7577238973602349,1.144814984442829,0.9219076948986202,0.7873425098563303,0.8187594831454927,2.0482716820280324,0.9656684805728896,0.7991254706053594,1.1949102514422667,1.5900646310253523,1.172422829116934
Belize,0.0,6.469166436102288,0.3731602387041382,0.0,0.5010413386278402,1.3905582856525815,0.3359165177134381,5.572622539457556,0.0,0.0,0.0,0.5479367038957687,0.0,2.7435029982679886
Benin,0.0,5.658232529234849,1.2941427179218725,0.10756144479677064,0.8682032350900833,0.6069768268804525,0.017437599300919166,1.4765011428945047,0.3531378720505822,1.3526273150398949,0.4210347791676526,0.2756848623442606,0.15164851809163732,0.5784307116011749
Bermuda,0.0,5.590078637418023,0.5688798944461583,0.0,0.3204572171134951,6.754903773716542,0.0,0.0,0.0,0.0,0.0,0.19459447516536962,0.0,1.870711348139831
Bhutan,0.0,4.578283011850626,0.5096602031232154,0.10704262884574538,1.1991759579385797,2.0383379300368363,0.3700298047830771,1.7196174805265465,0.0,0.0,0.0,1.4754208327432468,0.0,1.0208028182367943
Bolivia,0.47691220458796757,5.147188033800397,0.8548234025170165,0.19731747172246636,0.8849106019594518,1.4237940037200696,0.13664319884765838,1.733523629981456,1.1467128490668639,0.0,0.09742753243619394,0.5627013273370586,0.36984578920555583,2.32776907132221
Bosnia & Herzegovina,2.260927270012223,0.604853821157135,0.34997986315680435,0.08660041938620991,1.8903308017157898,0.44384120226145723,1.4035427490003611,0.2586101061764769,0.8722897591887329,0.8543553505799207,0.32822417722442127,0.548712771361066,0.3917701277944578,2.2885961951469027
Botswana,0.9839105036093316,1.71209277513075,0.6820161882196843,0.8548341588633414,0.418138920748629,1.7812658672928627,0.4428549297495183,3.00869140330963,2.971516932583488,1.2525793337573419,0.22138220473685963,4.723340543772705,0.8653278850880294,3.2857574484895977
Brazil,0.48044924797718586,2.780914038122333,0.9851922529008643,0.759616820635346,1.183796913860249,0.5822554672344507,0.5671700540233299,2.4298360098022966,0.46560969215030495,0.6595863577047851,0.5910183040214022,0.5038896252186004,0.4100969074280014,0.46845738804123604
Brunei,0.0,1.7574933412742473,0.343779589857148,0.6973714487700512,1.394244733065251,0.709123941614876,0.5357122647350704,0.6870126112401177,3.8902933402481614,2.414984149151895,0.29678923980773664,1.5032447381703868,0.13315778283984958,1.0867823800438445
Bulgaria,0.26704626868263337,3.2448992228610476,0.6606282824824965,1.6095456207900098,0.41092094956781955,0.9856801232662269,1.2064276751593508,0.14859484997468717,0.7436443716860897,1.5030137028575046,1.196730044032362,0.12189093778621035,0.14767321506933967,0.28440843294051477
Burkina Faso,0.7092236969833641,2.9370237245111643,1.378881700292576,0.30576575330138395,1.2859935506727078,1.2005485053535816,0.2334281249735659,3.106568074043833,0.0,1.0830421849945087,0.1356993313970972,0.07131835746375828,0.02318635188026472,0.8455865699538059
Burma,0.0,2.9623348341449462,0.7957952634579333,0.26674693251388226,1.1954275324192685,2.9143001366697967,0.06652978866337113,3.0618542085639904,1.284453907341353,1.0466692170610359,0.11675175040144994,0.19533842529273304,0.1313755787302377,0.8346058782840304
Burundi,0.0,4.511079864087573,0.28712052356910645,1.3515731452857647,0.43054448428866976,1.465221898400392,0.22248472518580195,2.476072012047853,0.0,0.8537085886060329,0.1012986251051136,1.0887307460968092,1.6475172315939823,3.5614786940250944
Byelarus,0.05318826588326635,0.24120006525248983,0.45801337234995576,2.7466077371627535,0.19661375273048856,0.2061830346791838,1.3753341208890382,0.05773931744371392,0.2877495091814565,2.8095260683085796,2.9678330834345337,0.19082344037113688,0.16117736986084874,0.28279575746247587
Cambodia,0.0,1.7978390560427442,1.4824389833419176,0.09661278710567947,1.5143331824346458,1.0681340413625036,0.13945188880823664,4.185516777976762,0.3629862193506553,0.09069468574010149,0.038741661420239576,1.244528792953285,0.3033781119764971,1.6938069000166964
Cameroon,0.2713984929469535,2.408155501523839,1.0203046197782564,0.4904341912411257,0.9959574473541677,1.7843946309806957,0.5096192567716966,0.6565821886650616,0.6928466260321943,1.6698375943905206,1.065259322622206,0.13948928503759125,0.04894645219204171,0.8981404936552752
Canada,1.0571444008067759,1.1637147232591047,1.0334454326236,0.6097631311940133,1.0238609003602328,1.1666889926896187,0.9315173857419662,1.8631110404482685,1.534719043023032,0.8853343618585328,0.5807717940057587,1.2029840612180709,1.845582364955084,1.308228678499961
Cape Verde,0.0,4.453460492776918,0.8133281729653832,0.17159036557274127,0.3850911880540977,4.671137763305577,0.32953407939848883,0.0,0.0,2.1074560930413706,0.0,2.1501034663733796,0.0,0.8612403972417751
Central African Republic,0.0,2.0101667690613367,1.371601388672645,0.21920374534712864,1.7623778881670464,1.3723419676458473,0.056129883658333594,0.6772043070066788,1.2314416839028226,0.8615164697991547,0.07666881450603998,0.0,1.052970600528554,0.5501099088212349
Chad,0.0,0.6912402146032394,1.4167750026972656,0.0,1.086713133289672,4.087192874832538,0.5297928819767251,4.527613729613576,1.9372005195200628,0.5082244782739082,0.0,0.0,0.0,1.3846186499507533
Chile,5.212270326220079,2.2778665934748785,0.8629361048485769,0.7004708964967393,0.7591586042760946,1.6424298899734722,0.6101296139121266,0.5098071222721257,3.3301133405544694,1.4136441265357238,0.6149923200052473,0.9326587275091056,0.859542138511196,1.5571903378723697
China,0.11718363851670237,0.7158889783679971,0.853702446778801,2.0564305366115656,0.5146348465523213,0.9722582388169422,1.6535638455596506,0.1687942479280455,0.17423112984722725,1.4678496689848395,1.5883600732440422,0.3940500705151231,0.1346551653642266,0.21859098181547396
Colombia,0.4075186292304527,2.169378208087372,0.6009858011172363,0.7085345252655605,0.8506345595972662,0.576330315863571,1.5163000642917561,1.331805922568952,1.4353472818627138,0.994922482918174,0.7389061019079116,0.8293754273835652,1.1221519932481636,1.0031301269178534
Comoros,0.0,5.328537630896804,1.3985686864398643,0.0,1.0448495719458257,2.189798005085181,0.0,2.1013568717623374,0.0,0.0,0.0,0.0,0.0,0.0
